title,start,end,lecture,enrollment,enroll_total,enroll_capacity,mult_list_flag,multi_header,multi_list_classes,meet_bdg,meet_rm,Subj_Area,Days_in_week,strt_time,stop_time,fac_capacity,start_date
LIFESCI 30B     ,2014-11-10T10:00:00,2014-11-10T11:50:00,LAB 1A,Enr: 24 of 24,24,24,n,,[],LS      ,  02127  ,LIFESCI,M      ,10:00:00,11:50:00,28,9/27/2012 12:00:00 AM
LIFESCI 30B     ,2014-11-12T10:00:00,2014-11-12T11:50:00,LAB 1H,Enr: 24 of 24,24,24,n,,[],LS      ,  02127  ,LIFESCI,W      ,10:00:00,11:50:00,28,9/27/2012 12:00:00 AM
LIFESCI 30B     ,2014-11-10T12:00:00,2014-11-10T13:50:00,LAB 1B,Enr: 24 of 24,24,24,n,,[],LS      ,  02127  ,LIFESCI,M      ,12:00:00,13:50:00,28,9/27/2012 12:00:00 AM
LIFESCI 30B     ,2014-11-11T12:00:00,2014-11-11T13:50:00,LAB 1E,Enr: 23 of 24,23,24,n,,[],LS      ,  02127  ,LIFESCI,T      ,12:00:00,13:50:00,28,9/27/2012 12:00:00 AM
LIFESCI 30B     ,2014-11-12T12:00:00,2014-11-12T13:50:00,LAB 1I,Enr: 23 of 24,23,24,n,,[],LS      ,  02127  ,LIFESCI,W      ,12:00:00,13:50:00,28,9/27/2012 12:00:00 AM
LIFESCI 30B     ,2014-11-10T14:00:00,2014-11-10T15:50:00,LAB 1C,Enr: 24 of 24,24,24,n,,[],LS      ,  02127  ,LIFESCI,M      ,14:00:00,15:50:00,28,9/27/2012 12:00:00 AM
LIFESCI 30B     ,2014-11-11T14:00:00,2014-11-11T15:50:00,LAB 1F,Enr: 24 of 24,24,24,n,,[],LS      ,  02127  ,LIFESCI,T      ,14:00:00,15:50:00,28,9/27/2012 12:00:00 AM
LIFESCI 30B     ,2014-11-12T14:00:00,2014-11-12T15:50:00,LAB 1M,Enr: 22 of 24,22,24,n,,[],LS      ,  02127  ,LIFESCI,W      ,14:00:00,15:50:00,28,9/27/2012 12:00:00 AM
LIFESCI 30B     ,2014-11-10T16:00:00,2014-11-10T17:50:00,LAB 1D,Enr: 23 of 24,23,24,n,,[],LS      ,  02127  ,LIFESCI,M      ,16:00:00,17:50:00,28,9/27/2012 12:00:00 AM
LIFESCI 30B     ,2014-11-11T16:00:00,2014-11-11T17:50:00,LAB 1G,Enr: 18 of 24,18,24,n,,[],LS      ,  02127  ,LIFESCI,T      ,16:00:00,17:50:00,28,9/27/2012 12:00:00 AM
EE BIOL 100L    ,2014-11-10T09:00:00,2014-11-10T12:50:00,LAB 1,Enr: 18 of 18,18,18,n,,[],LS      ,  02320  ,EE BIOL,M      ,09:00:00,12:50:00,10,9/26/1991 12:00:00 AM
EE BIOL 100L    ,2014-11-11T09:00:00,2014-11-11T12:50:00,LAB 2,Enr: 17 of 18,17,18,n,,[],LS      ,  02320  ,EE BIOL,T      ,09:00:00,12:50:00,10,9/26/1991 12:00:00 AM
EE BIOL 100L    ,2014-11-12T09:00:00,2014-11-12T12:50:00,LAB 3,Enr: 18 of 18,18,18,n,,[],LS      ,  02320  ,EE BIOL,W      ,09:00:00,12:50:00,10,9/26/1991 12:00:00 AM
EE BIOL 100L    ,2014-11-13T09:00:00,2014-11-13T12:50:00,LAB 4,Enr: 17 of 18,17,18,n,,[],LS      ,  02320  ,EE BIOL,R      ,09:00:00,12:50:00,10,9/26/1991 12:00:00 AM
EE BIOL 100L    ,2014-11-14T09:00:00,2014-11-14T12:50:00,LAB 5,Enr: 18 of 18,18,18,n,,[],LS      ,  02320  ,EE BIOL,F      ,09:00:00,12:50:00,10,9/26/1991 12:00:00 AM
EE BIOL 100L    ,2014-11-14T13:00:00,2014-11-14T16:50:00,LAB 6,Enr: 18 of 18,18,18,n,,[],LS      ,  02320  ,EE BIOL,F      ,13:00:00,16:50:00,10,9/26/1991 12:00:00 AM
MCD BIO 160     ,2014-11-10T14:00:00,2014-11-10T15:50:00,LAB 1A,Enr: 8 of 10,8,10,n,,[],LS      ,  02320  ,MCD BIO,M      ,14:00:00,15:50:00,10,9/26/1991 12:00:00 AM
MCD BIO 160     ,2014-11-12T14:00:00,2014-11-12T15:50:00,LAB 1B,Enr: 7 of 10,7,10,n,,[],LS      ,  02320  ,MCD BIO,W      ,14:00:00,15:50:00,10,9/26/1991 12:00:00 AM
PSYCH   110     ,2014-11-14T09:00:00,2014-11-14T09:50:00,DIS 1K,Enr: 27 of 25,27,25,n,,[],LS      ,  03324  ,PSYCH  ,F      ,09:00:00,09:50:00,30,1/1/2022 12:00:00 AM
PSYCH   120B    ,2014-11-10T09:00:00,2014-11-10T09:50:00,DIS 1A,Enr: 25 of 25,25,25,n,,[],LS      ,  03324  ,PSYCH  ,M      ,09:00:00,09:50:00,30,1/1/2022 12:00:00 AM
CHEM    14B     ,2014-11-12T10:00:00,2014-11-12T10:50:00,DIS 2E,Enr: 26 of 26,26,26,n,,[],LS      ,  03324  ,CHEM   ,W      ,10:00:00,10:50:00,30,1/1/2022 12:00:00 AM
PSYCH   110     ,2014-11-14T10:00:00,2014-11-14T10:50:00,DIS 1L,Enr: 27 of 25,27,25,n,,[],LS      ,  03324  ,PSYCH  ,F      ,10:00:00,10:50:00,30,1/1/2022 12:00:00 AM
PSYCH   120B    ,2014-11-10T10:00:00,2014-11-10T10:50:00,DIS 1B,Enr: 25 of 25,25,25,n,,[],LS      ,  03324  ,PSYCH  ,M      ,10:00:00,10:50:00,30,1/1/2022 12:00:00 AM
CHEM    14A     ,2014-11-12T11:00:00,2014-11-12T11:50:00,DIS 1E,Enr: 30 of 29,30,29,n,,[],LS      ,  03324  ,CHEM   ,W      ,11:00:00,11:50:00,30,1/1/2022 12:00:00 AM
PSYCH   110     ,2014-11-10T11:00:00,2014-11-10T11:50:00,DIS 1A,Enr: 27 of 25,27,25,n,,[],LS      ,  03324  ,PSYCH  ,M      ,11:00:00,11:50:00,30,1/1/2022 12:00:00 AM
PSYCH   110     ,2014-11-10T12:00:00,2014-11-10T12:50:00,DIS 1B,Enr: 27 of 25,27,25,n,,[],LS      ,  03324  ,PSYCH  ,M      ,12:00:00,12:50:00,30,1/1/2022 12:00:00 AM
CHEM    14A     ,2014-11-11T13:00:00,2014-11-11T13:50:00,DIS 1C,Enr: 30 of 29,30,29,n,,[],LS      ,  03324  ,CHEM   ,T      ,13:00:00,13:50:00,30,1/1/2022 12:00:00 AM
PSYCH   130     ,2014-11-14T13:00:00,2014-11-14T13:50:00,DIS 1K,Enr: 25 of 25,25,25,n,,[],LS      ,  03324  ,PSYCH  ,F      ,13:00:00,13:50:00,30,1/1/2022 12:00:00 AM
CHEM    14D     ,2014-11-13T14:00:00,2014-11-13T14:50:00,DIS 2I,Enr: 26 of 26,26,26,n,,[],LS      ,  03324  ,CHEM   ,R      ,14:00:00,14:50:00,30,1/1/2022 12:00:00 AM
PSYCH   130     ,2014-11-14T14:00:00,2014-11-14T14:50:00,DIS 1L,Enr: 24 of 25,24,25,n,,[],LS      ,  03324  ,PSYCH  ,F      ,14:00:00,14:50:00,30,1/1/2022 12:00:00 AM
CHEM    14D     ,2014-11-11T15:00:00,2014-11-11T15:50:00,DIS 1C,Enr: 27 of 29,27,29,n,,[],LS      ,  03324  ,CHEM   ,T      ,15:00:00,15:50:00,30,1/1/2022 12:00:00 AM
CHEM    30A     ,2014-11-13T15:00:00,2014-11-13T15:50:00,DIS 1G,Enr: 18 of 26,18,26,n,,[],LS      ,  03324  ,CHEM   ,R      ,15:00:00,15:50:00,30,1/1/2022 12:00:00 AM
CHEM    98XA    ,2014-11-10T15:30:00,2014-11-10T16:45:00,LAB 5,Enr: 18 of 19,18,19,n,,[],LS      ,  03324  ,CHEM   ,MW     ,15:30:00,16:45:00,30,1/1/2022 12:00:00 AM
CHEM    98XA    ,2014-11-12T15:30:00,2014-11-12T16:45:00,LAB 5,Enr: 18 of 19,18,19,n,,[],LS      ,  03324  ,CHEM   ,MW     ,15:30:00,16:45:00,30,1/1/2022 12:00:00 AM
PSYCH   130     ,2014-11-13T16:00:00,2014-11-13T16:50:00,DIS 1I,Enr: 25 of 25,25,25,n,,[],LS      ,  03324  ,PSYCH  ,R      ,16:00:00,16:50:00,30,1/1/2022 12:00:00 AM
PSYCH   130     ,2014-11-13T17:00:00,2014-11-13T17:50:00,DIS 1J,Enr: 25 of 25,25,25,n,,[],LS      ,  03324  ,PSYCH  ,R      ,17:00:00,17:50:00,30,1/1/2022 12:00:00 AM
BIOMATH 206     ,2014-11-11T09:00:00,2014-11-11T10:50:00,LEC 1,Enr: 3 of 15,3,15,n,,[],LS      ,  05236  ,BIOMATH,TR     ,09:00:00,10:50:00,18,3/22/2012 12:00:00 AM
BIOMATH 206     ,2014-11-13T09:00:00,2014-11-13T10:50:00,LEC 1,Enr: 3 of 15,3,15,n,,[],LS      ,  05236  ,BIOMATH,TR     ,09:00:00,10:50:00,18,3/22/2012 12:00:00 AM
BIOMATH 208     ,2014-11-10T13:00:00,2014-11-10T14:50:00,LEC 1,Enr: 2 of 10,2,10,n,,[],LS      ,  05236  ,BIOMATH,MW     ,13:00:00,14:50:00,18,3/22/2012 12:00:00 AM
BIOMATH 208     ,2014-11-12T13:00:00,2014-11-12T14:50:00,LEC 1,Enr: 2 of 10,2,10,n,,[],LS      ,  05236  ,BIOMATH,MW     ,13:00:00,14:50:00,18,3/22/2012 12:00:00 AM
EE BIOL 109L    ,2014-11-12T09:00:00,2014-11-12T11:50:00,LAB 1,Enr: 20 of 20,20,20,n,,[],LS      ,  05309  ,EE BIOL,W      ,09:00:00,11:50:00,25,9/26/1991 12:00:00 AM
EE BIOL 109L    ,2014-11-14T09:00:00,2014-11-14T11:50:00,LAB 3,Enr: 20 of 20,20,20,n,,[],LS      ,  05309  ,EE BIOL,F      ,09:00:00,11:50:00,25,9/26/1991 12:00:00 AM
EE BIOL 109L    ,2014-11-12T13:00:00,2014-11-12T15:50:00,LAB 2,Enr: 20 of 20,20,20,n,,[],LS      ,  05309  ,EE BIOL,W      ,13:00:00,15:50:00,25,9/26/1991 12:00:00 AM
EE BIOL 109L    ,2014-11-14T13:00:00,2014-11-14T15:50:00,LAB 4,Enr: 20 of 20,20,20,n,,[],LS      ,  05309  ,EE BIOL,F      ,13:00:00,15:50:00,25,9/26/1991 12:00:00 AM
HIST    8A      ,2014-11-12T10:00:00,2014-11-12T10:50:00,DIS 1G,Enr: 20 of 20,20,20,n,,[],LS      ,  05312  ,HIST   ,W      ,10:00:00,10:50:00,25,1/1/2022 12:00:00 AM
HIST    2C      ,2014-11-13T11:00:00,2014-11-13T11:50:00,DIS 1J,Enr: 20 of 20,20,20,n,,[],LS      ,  05312  ,HIST   ,R      ,11:00:00,11:50:00,25,1/1/2022 12:00:00 AM
SOCIOL  1       ,2014-11-12T11:00:00,2014-11-12T11:50:00,DIS 2D,Enr: 25 of 25,25,25,n,,[],LS      ,  05312  ,SOCIOL ,W      ,11:00:00,11:50:00,25,1/1/2022 12:00:00 AM
HIST    8A      ,2014-11-12T12:00:00,2014-11-12T12:50:00,DIS 1H,Enr: 20 of 20,20,20,n,,[],LS      ,  05312  ,HIST   ,W      ,12:00:00,12:50:00,25,1/1/2022 12:00:00 AM
SOCIOL  132     ,2014-11-11T12:00:00,2014-11-11T12:50:00,DIS 1B,Enr: 25 of 25,25,25,n,,[],LS      ,  05312  ,SOCIOL ,T      ,12:00:00,12:50:00,25,1/1/2022 12:00:00 AM
SOCIOL  1       ,2014-11-12T13:00:00,2014-11-12T13:50:00,DIS 2E,Enr: 25 of 25,25,25,n,,[],LS      ,  05312  ,SOCIOL ,W      ,13:00:00,13:50:00,25,1/1/2022 12:00:00 AM
HIST    2C      ,2014-11-13T14:00:00,2014-11-13T14:50:00,DIS 1L,Enr: 20 of 20,20,20,n,,[],LS      ,  05312  ,HIST   ,R      ,14:00:00,14:50:00,25,1/1/2022 12:00:00 AM
SOCIOL  1       ,2014-11-12T14:00:00,2014-11-12T14:50:00,DIS 2F,Enr: 25 of 25,25,25,n,,[],LS      ,  05312  ,SOCIOL ,W      ,14:00:00,14:50:00,25,1/1/2022 12:00:00 AM
HIST    8A      ,2014-11-13T15:00:00,2014-11-13T15:50:00,DIS 1O,Enr: 20 of 20,20,20,n,,[],LS      ,  05312  ,HIST   ,R      ,15:00:00,15:50:00,25,1/1/2022 12:00:00 AM
CHEM    98XA    ,2014-11-10T15:30:00,2014-11-10T16:45:00,LAB 2,Enr: 19 of 19,19,19,n,,[],LS      ,  05312  ,CHEM   ,MW     ,15:30:00,16:45:00,25,1/1/2022 12:00:00 AM
CHEM    98XA    ,2014-11-12T15:30:00,2014-11-12T16:45:00,LAB 2,Enr: 19 of 19,19,19,n,,[],LS      ,  05312  ,CHEM   ,MW     ,15:30:00,16:45:00,25,1/1/2022 12:00:00 AM
PHYSCI  111L    ,2014-11-12T09:00:00,2014-11-12T12:50:00,LAB 2,Enr: 19 of 17,19,17,n,,[],LS      ,  05323  ,PHYSCI ,W      ,09:00:00,12:50:00,25,9/26/1991 12:00:00 AM
PHYSCI  111L    ,2014-11-11T13:00:00,2014-11-11T16:50:00,LAB 1,Enr: 17 of 17,17,17,n,,[],LS      ,  05323  ,PHYSCI ,T      ,13:00:00,16:50:00,25,9/26/1991 12:00:00 AM
PHYSCI  111L    ,2014-11-13T13:00:00,2014-11-13T16:50:00,LAB 4,Enr: 19 of 17,19,17,n,,[],LS      ,  05323  ,PHYSCI ,R      ,13:00:00,16:50:00,25,9/26/1991 12:00:00 AM
PHYSCI  111L    ,2014-11-12T13:30:00,2014-11-12T17:20:00,LAB 3,Enr: 15 of 17,15,17,n,,[],LS      ,  05323  ,PHYSCI ,W      ,13:30:00,17:20:00,25,9/26/1991 12:00:00 AM
CLUSTER 48CW    ,2014-11-13T09:30:00,2014-11-13T12:20:00,SEM 5,Enr: 20 of 20,20,20,n,,[],LS      ,  05328  ,CLUSTER,R      ,09:30:00,12:20:00,24,1/1/2022 12:00:00 AM
HIST    2C      ,2014-11-12T14:00:00,2014-11-12T14:50:00,DIS 1F,Enr: 20 of 20,20,20,n,,[],LS      ,  05328  ,HIST   ,W      ,14:00:00,14:50:00,24,1/1/2022 12:00:00 AM
DIS STD 375     ,2014-11-13T16:00:00,2014-11-13T17:50:00,SEM 3,Enr: 0 of 1,0,1,n,,[],LS      ,  05328  ,DIS STD,R      ,16:00:00,17:50:00,24,1/1/2022 12:00:00 AM
CHEM    14A     ,2014-11-11T10:00:00,2014-11-11T10:50:00,DIS 1B,Enr: 30 of 30,30,30,n,,[],LS      ,  05826  ,CHEM   ,T      ,10:00:00,10:50:00,51,1/1/2022 12:00:00 AM
CHEM    14D     ,2014-11-12T10:00:00,2014-11-12T10:50:00,DIS 2E,Enr: 26 of 26,26,26,n,,[],LS      ,  05826  ,CHEM   ,W      ,10:00:00,10:50:00,51,1/1/2022 12:00:00 AM
CHEM    30C     ,2014-11-13T10:00:00,2014-11-13T10:50:00,DIS 1H,Enr: 0 of 0,0,0,n,,[],LS      ,  05826  ,CHEM   ,R      ,10:00:00,10:50:00,51,1/1/2022 12:00:00 AM
PSYCH   120B    ,2014-11-14T10:00:00,2014-11-14T10:50:00,DIS 1H,Enr: 25 of 25,25,25,n,,[],LS      ,  05826  ,PSYCH  ,F      ,10:00:00,10:50:00,51,1/1/2022 12:00:00 AM
HIST    119D    ,2014-11-10T11:00:00,2014-11-10T11:50:00,LEC 2,Enr: 15 of 40,15,40,n,,[],LS      ,  05826  ,HIST   ,MWF    ,11:00:00,11:50:00,51,1/1/2022 12:00:00 AM
HIST    119D    ,2014-11-12T11:00:00,2014-11-12T11:50:00,LEC 2,Enr: 15 of 40,15,40,n,,[],LS      ,  05826  ,HIST   ,MWF    ,11:00:00,11:50:00,51,1/1/2022 12:00:00 AM
HIST    119D    ,2014-11-14T11:00:00,2014-11-14T11:50:00,LEC 2,Enr: 15 of 40,15,40,n,,[],LS      ,  05826  ,HIST   ,MWF    ,11:00:00,11:50:00,51,1/1/2022 12:00:00 AM
CHEM    30A     ,2014-11-12T13:00:00,2014-11-12T13:50:00,DIS 1C,Enr: 26 of 26,26,26,n,,[],LS      ,  05826  ,CHEM   ,W      ,13:00:00,13:50:00,51,1/1/2022 12:00:00 AM
CHEM    14D     ,2014-11-13T14:00:00,2014-11-13T14:50:00,DIS 1I,Enr: 27 of 29,27,29,n,,[],LS      ,  05826  ,CHEM   ,R      ,14:00:00,14:50:00,51,1/1/2022 12:00:00 AM
CHEM    103     ,2014-11-11T14:00:00,2014-11-11T14:50:00,DIS 1A,Enr: 36 of 35,36,35,n,,[],LS      ,  05826  ,CHEM   ,T      ,14:00:00,14:50:00,51,1/1/2022 12:00:00 AM
CHEM    20B     ,2014-11-13T15:00:00,2014-11-13T15:50:00,DIS 1G,Enr: 26 of 26,26,26,n,,[],LS      ,  05826  ,CHEM   ,R      ,15:00:00,15:50:00,51,1/1/2022 12:00:00 AM
CHEM    98XA    ,2014-11-10T15:30:00,2014-11-10T16:45:00,LAB 3,Enr: 11 of 19,11,19,n,,[],LS      ,  05826  ,CHEM   ,MW     ,15:30:00,16:45:00,51,1/1/2022 12:00:00 AM
CHEM    98XA    ,2014-11-12T15:30:00,2014-11-12T16:45:00,LAB 3,Enr: 11 of 19,11,19,n,,[],LS      ,  05826  ,CHEM   ,MW     ,15:30:00,16:45:00,51,1/1/2022 12:00:00 AM
AF AMER 112B    ,2014-11-13T10:00:00,2014-11-13T10:50:00,DIS 1D,Enr: 22 of 22,22,22,n,,[],LS      ,  05908  ,AF AMER,R      ,10:00:00,10:50:00,24,1/1/2022 12:00:00 AM
BIOSTAT 100A    ,2014-11-11T11:00:00,2014-11-11T11:50:00,LAB G007,Enr: 18 of 15,18,15,n,,[],LS      ,  05908  ,BIOSTAT,T      ,11:00:00,11:50:00,24,1/1/2022 12:00:00 AM
COM LIT 4DW     ,2014-11-14T12:00:00,2014-11-14T14:50:00,DIS 1,Enr: 20 of 20,20,20,n,,[],LS      ,  05908  ,COM LIT,F      ,12:00:00,14:50:00,24,1/1/2022 12:00:00 AM
BIOSTAT 100A    ,2014-11-11T13:00:00,2014-11-11T13:50:00,LAB G009,Enr: 22 of 15,22,15,n,,[],LS      ,  05908  ,BIOSTAT,T      ,13:00:00,13:50:00,24,1/1/2022 12:00:00 AM
CESC    50XP    ,2014-11-13T14:00:00,2014-11-13T15:50:00,DIS 1E,Enr: 20 of 20,20,20,n,,[],LS      ,  05908  ,CESC   ,R      ,14:00:00,15:50:00,24,1/1/2022 12:00:00 AM
CLUSTER 73CW    ,2014-11-12T15:00:00,2014-11-12T17:50:00,SEM 4,Enr: 20 of 20,20,20,n,,[],LS      ,  05908  ,CLUSTER,W      ,15:00:00,17:50:00,24,1/1/2022 12:00:00 AM
ENGL    20W     ,2014-11-10T10:00:00,2014-11-10T11:50:00,LEC 1,Enr: 16 of 16,16,16,n,,[],LS      ,  05926  ,ENGL   ,MW     ,10:00:00,11:50:00,20,1/1/2022 12:00:00 AM
ENGL    20W     ,2014-11-12T10:00:00,2014-11-12T11:50:00,LEC 1,Enr: 16 of 16,16,16,n,,[],LS      ,  05926  ,ENGL   ,MW     ,10:00:00,11:50:00,20,1/1/2022 12:00:00 AM
ENGL    100     ,2014-11-12T12:00:00,2014-11-12T12:50:00,DIS 1D,Enr: 18 of 18,18,18,n,,[],LS      ,  05926  ,ENGL   ,W      ,12:00:00,12:50:00,20,1/1/2022 12:00:00 AM
CHEM    98XB    ,2014-11-10T15:30:00,2014-11-10T16:45:00,LAB 2,Enr: 11 of 19,11,19,n,,[],LS      ,  05926  ,CHEM   ,MW     ,15:30:00,16:45:00,20,1/1/2022 12:00:00 AM
CHEM    98XB    ,2014-11-12T15:30:00,2014-11-12T16:45:00,LAB 2,Enr: 11 of 19,11,19,n,,[],LS      ,  05926  ,CHEM   ,MW     ,15:30:00,16:45:00,20,1/1/2022 12:00:00 AM
PSYCH   189     ,2014-11-11T11:00:00,2014-11-11T11:50:00,SEM 2,Enr: 7 of 20,7,20,n,,[],LS      ,  05929  ,PSYCH  ,T      ,11:00:00,11:50:00,22,1/1/2022 12:00:00 AM
CLUSTER 60CW    ,2014-11-11T12:30:00,2014-11-11T15:20:00,SEM 1,Enr: 21 of 20,21,20,n,,[],LS      ,  05929  ,CLUSTER,T      ,12:30:00,15:20:00,22,1/1/2022 12:00:00 AM
EPIDEM  206     ,2014-11-12T14:00:00,2014-11-12T16:50:00,LEC 1,Enr: 21 of 20,21,20,n,,[],LS      ,  05929  ,EPIDEM ,W      ,14:00:00,16:50:00,22,1/1/2022 12:00:00 AM
PHYSCI  108     ,2014-11-12T14:00:00,2014-11-12T15:50:00,LEC 1,Enr: 20 of 20,20,20,n,,[],LS      , A00830  ,PHYSCI ,W      ,14:00:00,15:50:00,16,2/27/2009 12:00:00 AM
BIOENGR 180L    ,2014-11-11T10:00:00,2014-11-11T11:50:00,LEC 1,Enr: 28 of 25,28,25,n,,[],MACDNLD ,  01441  ,BIOENGR,T      ,10:00:00,11:50:00,30,7/1/1992 12:00:00 AM
BIOENGR 180L    ,2014-11-12T10:00:00,2014-11-12T11:50:00,LAB 1A,Enr: 28 of 25,28,25,n,,[],MACDNLD ,  01441  ,BIOENGR,W      ,10:00:00,11:50:00,30,7/1/1992 12:00:00 AM
THEATER 14C     ,2014-11-14T10:00:00,2014-11-14T12:50:00,STU 1G,Enr: 1 of 14,1,6,n,,[],MACGOWN ,  01220  ,THEATER,F      ,10:00:00,12:50:00,60,9/26/1991 12:00:00 AM
THEATER 14C     ,2014-11-10T14:00:00,2014-11-10T16:50:00,STU 1A,Enr: 18 of 18,9,9,n,,[],MACGOWN ,  01220  ,THEATER,MW     ,14:00:00,16:50:00,60,9/26/1991 12:00:00 AM
THEATER 14C     ,2014-11-12T14:00:00,2014-11-12T16:50:00,STU 1A,Enr: 18 of 18,9,9,n,,[],MACGOWN ,  01220  ,THEATER,MW     ,14:00:00,16:50:00,60,9/26/1991 12:00:00 AM
THEATER 14C     ,2014-11-13T14:00:00,2014-11-13T16:50:00,STU 1G,Enr: 1 of 6,1,6,n,,[],MACGOWN ,  01220  ,THEATER,R      ,14:00:00,16:50:00,60,9/26/1991 12:00:00 AM
THEATER 14C     ,2014-11-14T14:00:00,2014-11-14T16:50:00,STU 1H,Enr: 0 of 8,0,8,n,,[],MACGOWN ,  01220  ,THEATER,F      ,14:00:00,16:50:00,60,9/26/1991 12:00:00 AM
THEATER C154C   ,2014-11-13T09:00:00,2014-11-13T12:50:00,LEC 1,Enr: 15 of 15,15,15,n,,[],MACGOWN ,  01330  ,THEATER,R      ,09:00:00,12:50:00,100,9/26/1991 12:00:00 AM
THEATER 20      ,2014-11-10T10:00:00,2014-11-10T11:50:00,STU 1,Enr: 20 of 20,20,20,n,,[],MACGOWN ,  01330  ,THEATER,MW     ,10:00:00,11:50:00,100,9/26/1991 12:00:00 AM
THEATER 20      ,2014-11-12T10:00:00,2014-11-12T11:50:00,STU 1,Enr: 20 of 20,20,20,n,,[],MACGOWN ,  01330  ,THEATER,MW     ,10:00:00,11:50:00,100,9/26/1991 12:00:00 AM
THEATER 20      ,2014-11-10T12:00:00,2014-11-10T13:50:00,STU 2,Enr: 21 of 20,21,20,n,,[],MACGOWN ,  01330  ,THEATER,MW     ,12:00:00,13:50:00,100,9/26/1991 12:00:00 AM
THEATER 20      ,2014-11-12T12:00:00,2014-11-12T13:50:00,STU 2,Enr: 21 of 20,21,20,n,,[],MACGOWN ,  01330  ,THEATER,MW     ,12:00:00,13:50:00,100,9/26/1991 12:00:00 AM
THEATER 121     ,2014-11-11T11:00:00,2014-11-11T13:50:00,STU 1,Enr: 10 of 36,0,20,n,,[],MACGOWN ,  01340  ,THEATER,TR     ,11:00:00,13:50:00,20,9/26/1991 12:00:00 AM
THEATER 121     ,2014-11-13T11:00:00,2014-11-13T13:50:00,STU 1,Enr: 10 of 36,0,20,n,,[],MACGOWN ,  01340  ,THEATER,TR     ,11:00:00,13:50:00,20,9/26/1991 12:00:00 AM
THEATER 125C    ,2014-11-10T09:30:00,2014-11-10T10:50:00,STU 1,Enr: 22 of 20,22,20,n,,[],MACGOWN ,  01350  ,THEATER,MW     ,09:30:00,10:50:00,20,9/26/1991 12:00:00 AM
THEATER 125C    ,2014-11-12T09:30:00,2014-11-12T10:50:00,STU 1,Enr: 22 of 20,22,20,n,,[],MACGOWN ,  01350  ,THEATER,MW     ,09:30:00,10:50:00,20,9/26/1991 12:00:00 AM
THEATER 1C      ,2014-11-14T10:00:00,2014-11-14T10:50:00,STU 2,Enr: 11 of 25,11,25,n,,[],MACGOWN ,  01350  ,THEATER,F      ,10:00:00,10:50:00,20,9/26/1991 12:00:00 AM
THEATER 138     ,2014-11-11T10:00:00,2014-11-11T11:50:00,STU 1,Enr: 20 of 20,20,20,n,,[],MACGOWN ,  01350  ,THEATER,TR     ,10:00:00,11:50:00,20,9/26/1991 12:00:00 AM
THEATER 138     ,2014-11-13T10:00:00,2014-11-13T11:50:00,STU 1,Enr: 20 of 20,20,20,n,,[],MACGOWN ,  01350  ,THEATER,TR     ,10:00:00,11:50:00,20,9/26/1991 12:00:00 AM
THEATER 1C      ,2014-11-14T11:00:00,2014-11-14T11:50:00,STU 1,Enr: 7 of 25,7,25,n,,[],MACGOWN ,  01350  ,THEATER,F      ,11:00:00,11:50:00,20,9/26/1991 12:00:00 AM
THEATER 1C      ,2014-11-10T11:00:00,2014-11-10T12:20:00,STU 2,Enr: 11 of 25,11,25,n,,[],MACGOWN ,  01350  ,THEATER,MW     ,11:00:00,12:20:00,20,9/26/1991 12:00:00 AM
THEATER 1C      ,2014-11-12T11:00:00,2014-11-12T12:20:00,STU 2,Enr: 11 of 25,11,25,n,,[],MACGOWN ,  01350  ,THEATER,MW     ,11:00:00,12:20:00,20,9/26/1991 12:00:00 AM
THEATER 20      ,2014-11-11T12:00:00,2014-11-11T13:50:00,STU 4,Enr: 20 of 20,20,20,n,,[],MACGOWN ,  01350  ,THEATER,TR     ,12:00:00,13:50:00,20,9/26/1991 12:00:00 AM
THEATER 20      ,2014-11-13T12:00:00,2014-11-13T13:50:00,STU 4,Enr: 20 of 20,20,20,n,,[],MACGOWN ,  01350  ,THEATER,TR     ,12:00:00,13:50:00,20,9/26/1991 12:00:00 AM
THEATER 134C    ,2014-11-14T12:00:00,2014-11-14T13:20:00,STU 1,Enr: 27 of 34,14,17,n,,[],MACGOWN ,  01350  ,THEATER,F      ,12:00:00,13:20:00,20,9/26/1991 12:00:00 AM
THEATER 1C      ,2014-11-10T12:30:00,2014-11-10T13:50:00,STU 1,Enr: 7 of 25,7,25,n,,[],MACGOWN ,  01350  ,THEATER,MW     ,12:30:00,13:50:00,20,9/26/1991 12:00:00 AM
THEATER 1C      ,2014-11-12T12:30:00,2014-11-12T13:50:00,STU 1,Enr: 7 of 25,7,25,n,,[],MACGOWN ,  01350  ,THEATER,MW     ,12:30:00,13:50:00,20,9/26/1991 12:00:00 AM
THEATER 125A    ,2014-11-11T15:00:00,2014-11-11T16:20:00,STU 1,Enr: 20 of 20,20,20,n,,[],MACGOWN ,  01350  ,THEATER,TR     ,15:00:00,16:20:00,20,9/26/1991 12:00:00 AM
THEATER 125A    ,2014-11-13T15:00:00,2014-11-13T16:20:00,STU 1,Enr: 20 of 20,20,20,n,,[],MACGOWN ,  01350  ,THEATER,TR     ,15:00:00,16:20:00,20,9/26/1991 12:00:00 AM
THEATER 134F    ,2014-11-14T15:00:00,2014-11-14T16:20:00,STU 1,Enr: 13 of 17,13,17,n,,[],MACGOWN ,  01350  ,THEATER,F      ,15:00:00,16:20:00,20,9/26/1991 12:00:00 AM
